proposal_id,proposal_types,result,reduction_amount,freeze_amount,reason,description,frozen_status,frozen_history,frozen_report,budget_image_url,historical_proposals,historical_parent_proposal,merged_proposals,merged_parent_proposal,year,government_name,government_category,meetings,proposers,co_signers,budget_id,budget_project_name,budget_project_description,budget_major_category,budget_medium_category,budget_minor_category,budget_amount,last_synced_at
15802,主決議,通過,,,"115年度經濟部預算於第6目「國營事業管理」編列4,099萬元。114年丹娜絲颱風重創台南地區，除造成大規模淹水與停電外，亦連帶影響通訊電線設施，致使部分地區出現通訊中斷情形，影響災時資訊傳遞與救災調度。現行通訊電線多與一般電力線路同樣架設於電線桿上，於災害發生時易同時受損，不僅修復不易，亦可能導致電力與通訊同步中斷，形成「孤島效應」，對民眾安全與應變效率造成重大影響。雖目前經濟部已研擬於重災區推動電線地下化工程，惟受限於地形、經費及施工條件，仍有相當比例地區短期內難以全面地下化，相關風險仍然存在。爰此，建請經濟部會同台灣電力股份有限公司，全面檢討電線桿之抗災設計與強化措施，研擬提升通訊韌性之具體方案，以降低災害發生時之系統性風險，確保關鍵基礎設施之穩定運作與民眾基本通訊權益。爰請經濟部於2個月內向立法院經濟委員會提出書面報告。【65】",,,,,,,,,,115,經濟部,經濟部,2026/6/18,邱志偉|鍾佳濱,蔡易餘|賴惠員,,,,,,,,2026-08-22T13:30:11.160Z
15803,主決議,通過,,,台灣電力股份有限公司及台灣中油股份有限公司，對於所屬廠處進行氣候風險評估作業，進度均已跨越「書面評估」，進入「硬體加固」與「財務預算掛鉤」階段。卻不知是否配合政府推動的「淨零路徑」進行動態修正，以及是否將氣候風險評估結果直接反映在各廠處的年度維護與災害備援計畫中。請經濟部於2個月內向立法院經濟委員會提出書面報告。【67】,,,,,,,,,,115,經濟部,經濟部,2026/6/18,鄭正鈐|謝衣鳯|鄭天財Sra Kacaw,,,,,,,,,2026-08-22T13:30:11.160Z
15804,主決議,通過,,,115年度經濟部預算於第6目「國營事業管理」項下編列「綜合企劃」，其中該分支計劃主要針對以台灣電力股份有限公司、台灣中油股份有限公司、台灣糖業股份有限公司及台灣自來水股份有限公司辦理相關業務，包括督促事業強化職安管理、環境保護及災害防救工作等業務，其預算經費共編列316萬5千元。據統計，114年7月承攬人員於中油公司桃園觀塘三接進行水下攝影工作時，溺水死亡事故；另承攬商於114年9月在台中三期氣化工程施工，墜落死亡事故；其次，115年4月3日中油公司大林廠媒裂處理工場E-2210換熱器洩漏引發火警事故，115年4月17日中油公司林園廠壓縮機跳俥，燃燒塔噴火竄黑煙遭罰500萬元。經濟部國營事業司、國營企業對於事故意外、工安管理應積極防範疏失，降低工安意外發生，持續追蹤工安檢核執行，給予國營事業具有安全職場。請經濟部於2個月內向立法院經濟委員會提出書面報告。【68】,,,,,,,,,,115,經濟部,經濟部,2026/6/18,賴瑞隆,蔡易餘|陳亭妃,,,,,,,,2026-08-22T13:30:11.160Z
15805,主決議,通過,,,"115年度經濟部預算於第6目「國營事業管理」項下「基本行政工作維持」中「業務費」編列2,527萬3千元。鑑於國營事業掌握國家大量土地、能源及民生基礎設施資源，然在推動過程中仍存有顯著之城鄉落差與族群溝通不足。首先，台灣糖業股份有限公司、台灣電力股份有限公司等國營事業之閒置空間活化多偏重都會區，對偏鄉及原民地區之地方創生與文化資源挹注顯有不足。其次，國營能源事業在推動地熱、光電等綠能建設時，對於「原住民族基本法」第21條之諮商參與義務仍多流於形式，缺乏長期且實質之利益分享機制。再者，偏鄉與原民地區之供水供電韌性與老舊設備更新效率遲滯，每逢極端氣候常導致嚴重斷水斷電，影響民生平權。為促使經濟部國營事業司落實監督職責，要求其針對「國營事業資產活化之區域平衡」、「原住民族權益保障機制」及「偏鄉民生設備韌性提升時程」提交綜合精進方案，並於2個月內向立法院經濟委員會提出書面報告。【69】",,,,,,,,,,115,經濟部,經濟部,2026/6/18,鍾佳濱,蔡易餘|邱議瑩|伍麗華,,,,,,,,2026-08-22T13:30:11.160Z
15806,主決議,通過,,,"115年度經濟部預算於第7目「投資審議」編列3,040萬9千元，包括業務費3,036萬元，設備及投資4萬9千元。我國現行法制並未有對「代理」進行事前審查之機制。然無論是中國製特定高科技產品或其他可能涉及民眾隱私、國安風險之產品，時常透過台灣廠商代理進入台灣市場，而未有國家安全相關評估，當相關產品出現危害國家安全或民眾隱私之隱憂時，實務上將仰賴於事後補破洞或媒體報導揭露，無法從源頭改善此機制。經濟部應檢視相關法規及行政規範，盤點可使用及須補齊之法律工具，使我國應對代理行為有事前應變之空間及事後究責之清楚規範。爰請經濟部於3個月內向立法院經濟委員會提出盤點可使用及須補齊之法律工具書面報告。【72】",,,,,,,,,,115,經濟部,經濟部,2026/6/18,鍾佳濱,陳亭妃|邱議瑩|沈伯洋,,,,,,,,2026-08-22T13:30:11.160Z
15807,主決議,通過,,,"115年度經濟部於第7目「投資審議」編列3,040萬9千元，計畫內容主要包括各類投資申請案件之審核，涵蓋華僑、外國人、中資、國外及赴中投資與技術合作等；並處理中國技術、人才及成果引進，以及中籍人士來臺從商申請案件之審核。同時負責投資相關資料之建立、登記、保管與統計，辦理投資說明會，研究國內外及兩岸投資法令，並提供投資案件之電腦統計與報表服務等，預估115年度承辦7萬件。然本計畫業務性質多屬常態性行政作業，包含案件審查、資料建檔及統計報表等，經濟部應避免有以專案方式重複編列預算之情形；另在案件數量龐大之情況下，審查作業亦應避免流於形式，並兼顧審查效率與品質，及強化高風險案件之實質審查機制。【73】",,,,,,,,,,115,經濟部,經濟部,2026/6/18,賴瑞隆,蔡易餘|陳亭妃,,,,,,,,2026-08-22T13:30:11.160Z
15808,主決議,通過,,,"115年度經濟部預算於第8目「經貿人才培育及發展」編列1,549萬8千元，其計畫為辦理經貿人員訓練相關業務、學員宿舍整修工作及教室相關設備維護汰購等，另其預期成果包括培訓經濟部及所屬現職人員充實新知與潛能發展、強化經濟部及所屬現職人員經營才能及變革創新、儲訓經貿及國際關係人才促進經貿交流和國家經濟發展、積極改善軟硬體設施等。其中，開班訓練類別包括經濟貿易、公共行政、企業管理、能源、環境保護、人文素養、資訊科技等七大項目。針對培訓課程，經濟部增班智能辦公AI應用研習班等課程，其應持續擴大課程數量，給予更多公務人員獲取更多新知與AI輔助業務。另外，有關假訊息、認知戰之相關防範和應對仍屬重要性，包括資訊意識與認知、心理戰略等影響，經濟部門及公務人員如何最快速度應對亦為重要，請經濟部多加研議課程安排，以符合臺灣現況和未來趨勢。【77】",,,,,,,,,,115,經濟部,經濟部,2026/6/18,賴瑞隆,陳亭妃|邱議瑩,,,,,,,,2026-08-22T13:30:11.160Z
15809,主決議,通過,,,"115年度經濟部預算於第8目「經貿人才培育及發展」項下「經貿人員訓練」編列1,549萬8千元，強化國際經貿談判專業人才之培育，提升我國面對國際組織、區域經貿架構、多邊談判時之專業能力。惟我國110年9月即申請加入「跨太平洋夥伴全面進步協定（CPTPP）」，並加強與各成員國在貨品、服務、投資、供應鏈等領域之合作，以符合CPTPP各項高標準規範，然CPTPP第9次部長級執委會於澳洲墨爾本舉行，台灣入會案再遭擱置，鑑於2026年CPTPP輪值主席國越南與中國大陸之緊密雙邊關係，我國於經貿談判過程中應予以調整策略，並重新研擬人員專業談判之培訓，以推進我國順利參與區域經濟整合。【78】",,,,,,,,,,115,經濟部,經濟部,2026/6/18,呂玉玲|鄭正鈐|鄭天財Sra Kacaw,,,,,,,,,2026-08-22T13:30:11.160Z
15810,主決議,通過,,,"115年度經濟部預算於第9目「促進投資」編列1億5,084萬9千元。經查，該科目較114年度增列2,010萬8千元，內容包括國際組織投資議題專業諮詢、投資臺灣事務所專案服務、國際投資合作、新興市場產業地圖群聚布局、促進臺商轉型升級及投資計畫審查追蹤等。上述項目多屬服務、研究、諮詢與行政追蹤，易與既有招商單位、外貿推廣及產業輔導業務重疊。應先提出實際落地投資金額、就業創造、關鍵產業投資件數、撤案率與追蹤改善成果，否則不宜持續擴編。請經濟部於1個月內向立法院經濟委員會提出書面報告。【79】",,,,,,,,,,115,經濟部,經濟部,2026/6/18,洪毓祥,鄭正鈐|鄭天財Sra Kacaw,,,,,,,,2026-08-22T13:30:11.160Z
15811,主決議,通過,,,在「2025年IMD世界競爭力年報」，臺灣在69個受評比國家中排名第6名，但「經濟表現」評比項下有關外國人直接投資（Foreign Direct Investment）之「外人直接投資存量占GDP比率」排名為第64名，與69個受評比國家相較，尚待加強，請經濟部向立法院經濟委員會提出書面改善報告。【81】,,,,,,,,,,115,經濟部,經濟部,2026/6/18,鄭正鈐|謝衣鳯|鄭天財Sra Kacaw,,,,,,,,,2026-08-22T13:30:11.160Z
15812,主決議,通過,,,"115年度經濟部預算於第9目「促進投資」項下「對僑外商在臺或來臺投資之服務」編列5,788萬9千元。經查，據經濟部資料指出，115年1至3月核准僑外投資件數為556件，投（增）資金額計美金60億9,029萬2千元，較114年同期增加169.99%，顯示115年投資金額有逐步上升趨勢。另115年3月單月核准僑外投資件數為209件，投（增）資金額計美金50億1,959萬2千元，且新設公司件數為125件，投資金額約美金1,738萬1,358元。本預算主要用於投資服務與促進措施，仍有下列問題亟待釐清：1、投資金額大幅成長，是否集中於少數大型案件，對整體產業帶動及中小企業受益情形為何，尚缺具體分析。2、新設公司投資金額偏低，顯示實質新增投資動能有限，現行招商策略是否有效吸引高品質、高附加價值投資，仍有檢討空間。3、投資案件增加是否有效轉化為就業機會及在地產業鏈效益，相關成效評估與追蹤機制尚不明確。4、在全球供應鏈重組及地緣政治風險升高情勢下，對於僑外投資之國安風險與關鍵產業保護機制是否完備，亦有待強化。經濟部應持續精進僑外投資服務及招商策略，強化投資品質與產業連結，以促進我國產業發展、提升就業機會及國際競爭力。綜上，為確保預算執行效益，請經濟部就「高值投資引進策略」向立法院經濟委員會提出書面報告。【82】",,,,,,,,,,115,經濟部,經濟部,2026/6/18,賴瑞隆,蔡易餘|陳亭妃,,,,,,,,2026-08-22T13:30:11.160Z
15813,主決議,通過,,,"115年度經濟部單位預算於第11目「營業基金」編列1億2,701萬2千元，其中1億1,880萬元係辦理「無人載具產業發展統籌型計畫」，擬增資台灣糖業股份有限公司、台灣中油股份有限公司、台灣電力股份有限公司及台灣自來水股份有限公司等4家國營事業採購無人機。查近年來，經濟部雖稱此舉係為擴大國內無人機需求，惟據各國營事業規劃，該批無人機主要用途為各公司日常營運之巡檢（如台電公司輸電線路巡檢、中油公司管線巡檢）及災害勘查，本屬企業營運應自行負擔之設備成本。且部分國營事業（如台電公司、台水公司）過往已有使用自有資金購置之先例，改由國庫公務預算增資採購，有違使用者付費與企業經營原則。此外，預算案中僅列示總增資金額，對於各公司預計採購之機種、數量、單價（如中型機單價高達500萬元）及後續專業操作人力配置等關鍵資訊付之闕如，預算籌編未盡詳實，難以評估投資效益。請經濟部於1個月內向立法院經濟委員會提出書面報告。【88】",,,,,,,,,,115,經濟部,經濟部,2026/6/18,邱志偉,邱議瑩|賴瑞隆,,,,,,,,2026-08-22T13:30:11.160Z
